구분,No,종목명,종목코드,fn링크,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
0,249,하이트진로,e=000080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000080,"18,940","상승
				120",+0.64%,"5,000","13,283","70,134",7.10,"102,294",15.51,8.63
0,250,TIGER 미국30년국채커버드콜액티브(H),e=476550,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A476550,"7,805","하락
				20",-0.26%,0,"13,198","169,100",0.01,"1,748,678",N/A,N/A
0,251,ACE 테슬라밸류체인액티브,e=457480,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A457480,"22,455","상승
				260",+1.17%,0,"13,069","58,200",0.30,"1,208,467",N/A,N/A
0,252,현대지에프홀딩스,e=005440,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005440,"8,380","하락
				90",-1.06%,500,"13,065","155,904",5.13,"240,460",2.45,23.02
0,253,RISE 미국나스닥100,e=368590,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A368590,"27,875","하락
				5",-0.02%,0,"13,046","46,800",0.01,"530,508",N/A,N/A
0,254,메리츠 KIS CD금리투자 ETN,e=610063,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A610063,"54,600",보합0,0.00%,0,"13,022","23,850",0.00,0,N/A,N/A
0,255,RISE CD금리액티브(합성),e=477080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A477080,"105,310","상승
				10",+0.01%,0,"12,955","12,302",0.00,"1,949",N/A,N/A
0,256,영풍,e=000670,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000670,"67,400","상승
				1,500",+2.28%,500,"12,879","19,108",12.32,"30,471",-6.49,-6.81
0,257,오리온홀딩스,e=001800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001800,"20,450","하락
				150",-0.73%,500,"12,811","62,645",9.01,"88,523",7.86,7.03
0,258,지역난방공사,e=071320,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A071320,"110,200","상승
				400",+0.36%,"5,000","12,760","11,579",5.36,"15,788",3.89,9.65
0,259,가온전선,e=000500,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000500,"76,700","상승
				1,200",+1.59%,"5,000","12,689","16,543",1.58,"38,763",21.93,6.46
0,260,하나 CD금리투자 ETN,e=700026,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A700026,"105,435","상승
				10",+0.01%,0,"12,652","12,000",0.00,"6,366",N/A,N/A
0,261,KIWOOM 200TR,e=294400,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A294400,"75,870","상승
				1,370",+1.84%,0,"12,632","16,650",0.01,"97,934",N/A,N/A
0,262,LX인터내셔널,e=001120,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001120,"32,300","하락
				100",-0.31%,"5,000","12,519","38,760",21.77,"73,082",10.85,7.12
0,263,엠앤씨솔루션,e=484870,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A484870,"136,400","상승
				4,700",+3.57%,100,"12,486","9,154",10.75,"53,301",28.80,21.82
0,264,SK케미칼,e=285130,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A285130,"71,500","하락
				400",-0.56%,"5,000","12,369","17,299",11.46,"53,788",16.27,0.41
0,265,코오롱인더,e=120110,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A120110,"44,900","하락
				900",-1.97%,"5,000","12,356","27,519",13.00,"263,347",14.07,3.06
0,266,롯데칠성,e=005300,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005300,"133,100","하락
				4,100",-2.99%,500,"12,350","9,279",16.39,"32,717",19.23,3.99
0,267,KODEX Top5PlusTR,e=315930,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A315930,"40,590","상승
				740",+1.86%,0,"12,339","30,400",16.45,"33,349",N/A,N/A
0,268,롯데정밀화학,e=004000,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A004000,"47,000","하락
				300",-0.63%,"5,000","12,126","25,800",20.34,"32,622",20.09,1.53
0,269,종근당,e=185750,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A185750,"87,000","하락
				400",-0.46%,"2,500","12,008","13,803",15.29,"28,561",20.27,12.76
0,270,롯데리츠,e=330590,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A330590,"4,150","상승
				40",+0.97%,500,"11,992","288,969",8.09,"651,326",36.40,1.51
0,271,RISE 단기특수은행채액티브,e=0061Z0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0061Z0,"50,575","상승
				15",+0.03%,0,"11,982","23,692",0.00,"1,353",N/A,N/A
0,272,KB발해인프라,e=415640,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A415640,"9,740","하락
				40",-0.41%,0,"11,936","122,546",0.61,"213,485",N/A,N/A
0,273,삼성화재우,e=000815,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000815,"379,000","상승
				5,000",+1.34%,500,"11,747","3,100",28.12,"11,819",9.51,N/A
0,274,더블유게임즈,e=192080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A192080,"54,400","상승
				200",+0.37%,500,"11,694","21,496",18.10,"23,738",7.31,18.69
0,275,TIGER 2차전지테마,e=305540,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A305540,"19,055","상승
				295",+1.57%,0,"11,624","61,000",1.00,"790,599",N/A,N/A
0,276,롯데렌탈,e=089860,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A089860,"32,000",보합0,0.00%,"5,000","11,619","36,309",6.96,"16,023",9.37,7.51
0,277,에스디바이오센서,e=137310,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A137310,"9,430","상승
				100",+1.07%,500,"11,481","121,749",6.53,"58,799",10.23,-3.43
0,278,SK디스커버리,e=006120,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A006120,"61,800","하락
				200",-0.32%,"5,000","11,339","18,348",14.64,"14,506",19.84,0.88
0,279,롯데웰푸드,e=280360,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A280360,"121,700","하락
				900",-0.73%,500,"11,324","9,305",13.73,"11,828",17.57,4.04
0,280,LS에코에너지,e=229640,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A229640,"36,900","상승
				2,200",+6.34%,500,"11,301","30,625",5.36,"234,344",27.01,19.00
0,281,SK오션플랜트,e=100090,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A100090,"18,010","상승
				450",+2.56%,500,"11,252","62,478",7.57,"604,760",43.82,2.34
0,282,PLUS K방산,e=449450,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A449450,"48,875","상승
				1,185",+2.48%,0,"11,168","22,850",0.51,"617,064",N/A,N/A
0,283,TIGER 차이나항셍테크,e=371160,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A371160,"9,190","상승
				90",+0.99%,0,"11,143","121,250",0.43,"1,139,797",N/A,N/A
0,284,한샘,e=009240,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A009240,"46,850","상승
				500",+1.08%,"1,000","11,026","23,534",13.92,"23,305",29.23,43.59
0,285,교보증권,e=030610,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A030610,"9,650","상승
				170",+1.79%,"5,000","10,997","113,963",1.64,"153,461",9.04,6.09
0,286,HDC,e=012630,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A012630,"18,300","상승
				500",+2.81%,"5,000","10,933","59,742",20.30,"135,462",4.34,5.65
0,287,NHN,e=181710,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A181710,"32,350","하락
				900",-2.71%,500,"10,923","33,766",11.20,"39,649",-23.87,-8.60
0,288,KODEX AI전력핵심설비,e=487240,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A487240,"24,475","상승
				1,200",+5.16%,0,"10,842","44,300",0.48,"2,986,481",N/A,N/A
0,289,TIMEFOLIO 글로벌AI인공지능액티브,e=456600,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A456600,"36,335","상승
				810",+2.28%,0,"10,806","29,740",0.06,"273,591",N/A,N/A
0,290,쿠쿠홀딩스,e=192400,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A192400,"30,100","하락
				400",-1.31%,100,"10,704","35,562",11.94,"35,829",7.69,12.08
0,291,ESR켄달스퀘어리츠,e=365550,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A365550,"4,335","하락
				100",-2.25%,"1,000","10,668","246,089",40.22,"677,088",166.73,0.90
0,292,동양생명,e=082640,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A082640,"6,610","하락
				30",-0.45%,"5,000","10,666","161,359",81.28,"67,916",5.94,12.91
0,293,TIMEFOLIO 미국나스닥100액티브,e=426030,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A426030,"35,940","상승
				465",+1.31%,0,"10,609","29,520",0.10,"454,834",N/A,N/A
0,294,명인제약,e=317450,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A317450,"72,600","하락
				1,100",-1.49%,500,"10,600","14,600",0.95,"56,526",11.84,13.68
0,295,TIGER 리츠부동산인프라,e=329200,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A329200,"4,505","상승
				10",+0.22%,0,"10,584","234,950",0.08,"3,319,757",N/A,N/A
0,296,PLUS 200,e=152100,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A152100,"59,245","상승
				1,105",+1.90%,0,"10,575","17,850",2.89,"230,737",N/A,N/A
0,297,ACE 미국빅테크TOP7 Plus,e=465580,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A465580,"23,540","상승
				40",+0.17%,0,"10,440","44,350",0.01,"487,096",N/A,N/A
0,298,SK네트웍스,e=001740,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001740,"4,690","상승
				30",+0.64%,"2,500","10,378","221,278",14.83,"137,245",-120.26,2.29
0,299,한화투자증권,e=003530,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003530,"4,825","상승
				40",+0.84%,"5,000","10,352","214,548",7.47,"729,408",16.03,2.37
0,300,TIGER 미국나스닥100타겟데일리커버드콜,e=486290,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A486290,"10,960","상승
				10",+0.09%,0,"10,330","94,250",0.01,"800,056",N/A,N/A
0,301,파미셀,e=005690,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005690,"17,190","상승
				130",+0.76%,500,"10,317","60,017",7.65,"1,268,498",35.89,7.59
0,302,TIGER 25-12 금융채(AA-이상),e=494900,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A494900,"51,875","상승
				10",+0.02%,0,"10,226","19,712",0.00,"1,362",N/A,N/A
0,303,세진중공업,e=075580,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A075580,"17,910","상승
				730",+4.25%,500,"10,182","56,849",5.91,"438,651",25.84,6.16
0,304,1Q 머니마켓액티브,e=479080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A479080,"52,510","상승
				5",+0.01%,0,"10,169","19,366",0.00,"40,838",N/A,N/A
0,305,TIGER 종합채권(AA-이상)액티브,e=451540,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A451540,"54,985","상승
				105",+0.19%,0,"10,146","18,452",0.00,"8,361",N/A,N/A
0,306,SOL 종합채권(AA-이상)액티브,e=436140,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A436140,"112,660","상승
				245",+0.22%,0,"10,126","8,988",0.00,"1,999",N/A,N/A
0,307,세아베스틸지주,e=001430,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001430,"28,100","상승
				50",+0.18%,"5,000","10,077","35,862",7.55,"33,430",250.89,1.04
0,308,SOL 초단기채권액티브,e=469830,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A469830,"53,940","상승
				15",+0.03%,0,"10,077","18,682",3.44,"120,930",N/A,N/A
0,309,NICE평가정보,e=030190,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A030190,"16,830","상승
				230",+1.39%,500,"10,015","59,507",33.55,"40,026",11.87,19.48
0,310,TIGER 단기통안채,e=157450,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A157450,"110,595","상승
				20",+0.02%,0,"9,976","9,020",1.31,"6,051",N/A,N/A
0,311,효성티앤씨,e=298020,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A298020,"228,500","상승
				2,000",+0.88%,"5,000","9,889","4,328",15.46,"18,328",15.39,9.84
0,312,KODEX MSCI Korea TR,e=278540,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A278540,"19,825","상승
				375",+1.93%,0,"9,813","49,500",1.32,"7,405",N/A,N/A
0,313,SNT모티브,e=064960,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A064960,"36,900","상승
				1,300",+3.65%,"5,000","9,793","26,540",19.31,"250,503",10.89,10.82
0,314,키움 CD금리투자 ETN,e=760009,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A760009,"105,120","상승
				10",+0.01%,0,"9,692","9,220",0.00,"8,916",N/A,N/A
0,315,HANARO Fn K-반도체,e=395270,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A395270,"19,470","상승
				185",+0.96%,0,"9,667","49,650",0.32,"1,067,082",N/A,N/A
0,316,GS피앤엘,e=499790,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A499790,"48,000","하락
				850",-1.74%,"1,000","9,519","19,831",10.97,"146,509",56.60,N/A
0,317,세방전지,e=004490,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A004490,"67,900","상승
				100",+0.15%,500,"9,506","14,000",25.45,"57,363",7.16,12.22
0,318,LG전자우,e=066575,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A066575,"54,500","상승
				2,800",+5.42%,"5,000","9,366","17,186",43.83,"395,643",9.17,N/A
0,319,대한유화,e=006650,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A006650,"143,900","하락
				1,400",-0.96%,"5,000","9,354","6,500",9.98,"32,731",17.19,-0.47
0,320,SNT홀딩스,e=036530,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A036530,"57,300","상승
				900",+1.60%,500,"9,342","16,304",14.81,"42,430",6.77,12.40
0,321,KODEX 미국배당커버드콜액티브,e=441640,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A441640,"12,900","상승
				10",+0.08%,0,"9,301","72,100",0.02,"1,248,439",N/A,N/A
0,322,코리아써키트,e=007810,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A007810,"39,000","상승
				3,900",+11.11%,500,"9,212","23,621",5.34,"1,767,539",-12.61,-31.05
0,323,코오롱모빌리티그룹,e=450140,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A450140,"14,570","상한가
				3,360",+29.97%,500,"9,147","62,777",0.72,"9,160,701",693.81,-5.62
0,324,CJ CGV,e=079160,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A079160,"5,510","하락
				30",-0.54%,500,"9,124","165,581",5.35,"675,682",-3.84,-30.74
0,325,SNT에너지,e=100840,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A100840,"43,900","상승
				4,350",+11.00%,500,"9,079","20,681",8.10,"380,879",14.08,11.90
0,326,TIGER KRX금현물,e=0072R0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0072R0,"13,460","상승
				100",+0.75%,0,"9,052","67,250",0.16,"651,865",N/A,N/A
0,327,태광산업,e=003240,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003240,"807,000","상승
				1,000",+0.12%,"5,000","8,985","1,113",4.84,"1,018",5.61,5.45
0,328,해성디에스,e=195870,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A195870,"52,800","상승
				600",+1.15%,"5,000","8,976","17,000",12.86,"74,293",33.91,10.96
0,329,KODEX 미국30년국채타겟커버드콜(합성 H),e=481060,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A481060,"8,460","하락
				15",-0.18%,0,"8,917","105,400",0.01,"815,862",N/A,N/A
0,330,HS효성첨단소재,e=298050,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A298050,"198,900","상승
				300",+0.15%,"5,000","8,911","4,480",10.41,"10,045",-133.58,5.46
0,331,GKL,e=114090,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A114090,"14,250",보합0,0.00%,500,"8,814","61,856",16.01,"133,416",16.57,8.01
0,332,TIGER 미국배당다우존스타겟커버드콜2호,e=458760,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A458760,"10,000","하락
				35",-0.35%,0,"8,785","87,850",0.12,"666,388",N/A,N/A
0,333,일동제약,e=249420,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A249420,"27,750","하락
				1,050",-3.65%,"1,000","8,780","31,638",3.34,"906,396",28.58,-2.77
0,334,후성,e=093370,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A093370,"8,120","상승
				30",+0.37%,500,"8,709","107,255",7.16,"873,146",-10.61,-21.71
0,335,LX세미콘,e=108320,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A108320,"53,500","상승
				1,100",+2.10%,500,"8,701","16,264",28.86,"67,679",10.29,12.69
0,336,TIGER 단기채권액티브,e=272580,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A272580,"55,965",보합0,0.00%,0,"8,694","15,534",0.00,"22,001",N/A,N/A
0,337,경동나비엔,e=009450,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A009450,"58,900","상승
				200",+0.34%,"1,000","8,581","14,569",8.07,"95,070",7.17,19.43
0,338,ACE 종합채권(AA-이상)액티브,e=356540,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A356540,"105,060","상승
				155",+0.15%,0,"8,403","7,998",0.00,168,N/A,N/A
0,339,DL,e=000210,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000210,"40,050","상승
				700",+1.78%,"5,000","8,393","20,956",13.78,"78,746",-33.51,2.25
0,340,TIGER 미국필라델피아AI반도체나스닥,e=497570,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A497570,"16,130","상승
				105",+0.66%,0,"8,388","52,000",0.05,"749,688",N/A,N/A
0,341,KODEX 26-12 회사채(AA-이상)액티브,e=473290,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A473290,"10,875",보합0,0.00%,0,"8,308","76,400",0.00,"34,030",N/A,N/A
0,342,프레스티지바이오파마,e=950210,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A950210,"13,670","상승
				290",+2.17%,0,"8,215","60,096",63.70,"143,875",52.18,5.25
0,343,TIGER 미국30년국채스트립액티브(합성 H),e=458250,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A458250,"38,850","하락
				80",-0.21%,0,"8,167","21,022",0.08,"146,573",N/A,N/A
0,344,KODEX AI반도체,e=395160,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A395160,"16,885","상승
				280",+1.69%,0,"8,155","48,300",2.54,"1,109,538",N/A,N/A
0,345,케이카,e=381970,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A381970,"16,680","하락
				40",-0.24%,500,"8,143","48,821",9.28,"53,741",15.22,19.09
0,346,TIGER 은행고배당플러스TOP10,e=466940,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A466940,"21,800","상승
				210",+0.97%,0,"8,099","37,150",0.09,"425,781",N/A,N/A
0,347,케이씨텍,e=281820,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A281820,"38,850","하락
				100",-0.26%,500,"8,038","20,690",10.87,"44,079",13.39,11.28
0,348,KODEX 인버스,e=114800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A114800,"2,550","하락
				50",-1.92%,0,"7,971","312,600",2.03,"47,864,617",N/A,N/A
0,349,솔루엠,e=248070,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A248070,"16,620","상승
				120",+0.73%,500,"7,947","47,816",21.82,"76,812",41.04,9.48
0,350,동원시스템즈,e=014820,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A014820,"27,400","상승
				100",+0.37%,"5,000","7,944","28,991",13.73,"10,397",13.68,9.01
0,351,F&F홀딩스,e=007700,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A007700,"20,300","하락
				700",-3.33%,500,"7,940","39,114",0.53,"16,179",7.18,4.92
0,352,동아쏘시오홀딩스,e=000640,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000640,"121,000","하락
				900",-0.74%,"5,000","7,909","6,536",14.93,"7,311",7.35,5.63
0,353,TIGER 우량회사채액티브,e=438330,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A438330,"115,415","상승
				80",+0.07%,0,"7,871","6,820",0.31,"28,352",N/A,N/A
0,354,아세아,e=002030,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002030,"376,000","상승
				1,000",+0.27%,"5,000","7,836","2,084",7.91,"2,759",18.34,5.58
0,355,신풍제약,e=019170,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A019170,"14,770","상승
				150",+1.03%,500,"7,826","52,985",6.80,"248,128",-191.82,-5.85
0,356,보령,e=003850,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003850,"9,030","하락
				10",-0.11%,500,"7,747","85,787",7.55,"123,196",13.46,10.45
0,357,SOL 미국배당다우존스,e=446720,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A446720,"11,850","하락
				30",-0.25%,0,"7,691","64,900",0.21,"322,095",N/A,N/A
0,358,녹십자홀딩스,e=005250,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005250,"16,350","하락
				30",-0.18%,500,"7,689","47,028",10.89,"43,462",6.30,2.43
0,359,하나투어,e=039130,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A039130,"49,450","상승
				100",+0.20%,500,"7,660","15,490",14.52,"105,611",11.51,47.19
0,360,N2 KIS CD금리투자 ETN,e=550082,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A550082,"54,600",보합0,0.00%,0,"7,644","14,000",0.00,0,N/A,N/A
0,361,TKG휴켐스,e=069260,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A069260,"18,670","하락
				90",-0.48%,"1,000","7,632","40,879",9.90,"44,605",11.05,9.09
0,362,넥센타이어,e=002350,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002350,"7,810","상승
				80",+1.03%,500,"7,628","97,668",8.19,"175,281",5.03,7.10
0,363,한국금융지주우,e=071055,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A071055,"129,600","상승
				400",+0.31%,"5,000","7,592","5,858",20.38,"15,160",4.49,N/A
0,364,KODEX 미국빅테크10(H),e=314250,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A314250,"57,215","상승
				120",+0.21%,0,"7,587","13,260",0.05,"40,568",N/A,N/A
0,365,유안타증권,e=003470,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003470,"3,780","하락
				5",-0.13%,"5,000","7,545","199,597",65.02,"292,719",10.92,4.52
0,366,한화리츠,e=451800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A451800,"4,170","상승
				35",+0.85%,500,"7,489","179,600",1.13,"244,148",32.33,2.06
0,367,이노션,e=214320,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A214320,"18,690","상승
				160",+0.86%,500,"7,476","40,000",21.07,"112,275",8.84,10.48
0,368,율촌화학,e=008730,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A008730,"30,100","하락
				450",-1.47%,500,"7,465","24,800",4.56,"44,487",-36.89,-2.86
0,369,대상,e=001680,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001680,"21,400",보합0,0.00%,"1,000","7,415","34,648",17.34,"78,758",9.25,6.94
0,370,TIGER 2차전지소재Fn,e=462010,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A462010,"5,740","상승
				120",+2.14%,0,"7,410","129,100",0.32,"5,969,361",N/A,N/A
0,371,KODEX 단기채권,e=153130,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A153130,"113,500","상승
				10",+0.01%,0,"7,407","6,526",0.00,"13,384",N/A,N/A
